,SNTL_STATION,NSE_BCQC,PBIAS(%)_BCQC,PEAK_NSE_BCQC,PEAK_PBIAS(%)_BCQC,Period(yrs)_BCQC,NSE_DAYMET,PBIAS(%)_DAYMET,PEAK_NSE_DAYMET,PEAK_PBIAS(%)_DAYMET,Period(yrs)_DAYMET,NSE_GRIDMET,PBIAS(%)_GRIDMET,PEAK_NSE_GRIDMET,PEAK_PBIAS(%)_GRIDMET,Period(yrs)_GRIDMET,NSE_PRISM,PBIAS(%)_PRISM,PEAK_NSE_PRISM,PEAK_PBIAS(%)_PRISM,Period(yrs)_PRISM,NSE_RAW,PBIAS(%)_RAW,PEAK_NSE_RAW,PEAK_PBIAS(%)_RAW,Period(yrs)_RAW,SNTL:ID,State,SNTL:Name,SNOTEL_Elev_ft,Latitude,Longitude,Data_Starting_Date,Data_Ending_Date,par_id
569,852_WY,0.7898790933775752,-12.483299140790946,0.5748385645464094,1.5568246416284142,28,0.7199459791299109,-24.605910870580825,0.6229200989639985,-9.616611267425947,27,0.7660113987116408,-18.25020738664031,0.7524930709859226,-4.24052247744459,27,0.7127808285102668,-26.75891902586336,0.5050179862999482,-12.532985582022764,27,0.5444152177761863,-36.92369791413357,-0.15884637393465662,-20.827102686388614,28,852,WY,Webber Springs,9250,41.16,-106.93,3/7/1979,9/30/2018,co058756
570,853_UT,0.294136484581742,-71.62659825611188,-0.6900439111791268,-59.615072798551815,28,0.8367087401577956,-22.468069964746675,0.6640400599746501,-20.039128261935954,27,0.3993374746561616,-61.583471233263204,-0.30254233691782506,-50.66868103902922,27,0.5537239226967492,-51.39845576211043,-0.03392815587149922,-43.57665477542128,27,-0.10584946549896236,-88.95038974446257,-1.8785809844664496,-76.87427118154659,28,853,UT,Webster Flat,9203,37.58,-112.9,10/1/1980,9/30/2018,ut421267
571,854_NM,0.7855080372793118,-5.460915765931464,0.4402931637114536,4.8949402893760405,27,0.463271532986714,-53.02216949603403,-0.2814152990182539,-39.223086518826925,27,0.6768534698548241,-35.615854143180535,0.6371333643408698,-19.285975352979968,27,0.52588876308561,-48.17208112912347,0.22136141084689692,-29.438767807908977,27,0.6552225515297896,-35.696810132751224,0.350956200484044,-21.41438299021906,27,854,NM,Wesner Springs,11120,35.78,-105.54,9/26/1989,9/30/2018,nm293488
572,855_ID,0.6546344297150439,-24.38080536640686,0.5554820293743079,-5.879437625761027,28,0.5546697383023426,-36.95461640531386,0.18149642553462367,-17.84350979067293,27,0.0980931412166426,-68.89235523588607,-2.7450671571076835,-52.71623438743903,27,0.5633476670127475,-38.76246097707747,0.3611224980623133,-19.28170512245866,27,0.37935985579160136,-47.07138472972945,-0.3494942574532101,-25.51931624816413,28,855,ID,West Branch,5560,45.07,-116.45,10/1/1980,9/30/2018,id106388
573,857_CO,0.7641285146005385,4.313413208502277,0.03983008502567832,10.295311842925713,28,0.5472491273251802,-45.43738429438746,-0.8423026010275185,-36.65302036486426,27,0.4395897681405675,-51.37825154338329,-1.0352021094232091,-39.23498533271576,27,0.8267952865636281,8.126673290890917,0.4821351603984324,8.46232574818091,27,0.5810342392487846,-33.972391940677646,-0.3692994473685964,-23.12309372930593,28,857,CO,Whiskey Ck,10220,37.21,-105.12,10/1/1980,9/30/2018,co058429
574,858_MT,0.7549365255243499,-8.816883314710836,0.64540505755553,7.643669868491572,28,0.5157123081687378,-37.54631467219226,0.20924524283441714,-20.174030231416225,27,0.6722262532479168,-21.230245897858246,0.7079119101236581,-6.183257207250169,27,0.6637318787377113,-27.767526374502374,0.6540769349330113,-11.649233616995721,27,0.5450814757576017,-33.66174153209829,0.496744379506789,-14.866499017465749,28,858,MT,Whiskey Creek,6800,44.61,-111.15,10/1/1971,9/30/2018,mt244038
575,859_WY,0.8712250071813306,-10.0668302395302,0.7446699764595184,1.1786700153860163,28,0.410316247830688,-48.85126591129346,-1.4681671130915124,-34.167541231582824,27,0.5913946347954697,-39.41452191523846,-0.6831921644974379,-27.895767496672736,27,0.6995731678659687,-31.812044703230228,0.08376237063185599,-19.877521825036197,27,0.6074002450501494,-35.680125547160046,0.028630492272721294,-20.701590641687023,28,859,WY,Whiskey Park,8950,41.0,-106.91,9/16/1986,9/30/2018,co057936
576,860_ID,0.7184912140199078,-23.70861702124393,0.7010851879152106,-9.04365010290488,28,0.4902299329278033,-44.88624585005714,-0.6171784122646258,-32.45185529654863,27,0.3131237209204222,-53.240494784100285,-1.331815984050642,-39.28448932525868,27,0.6111538483183401,-36.97980743033122,0.061531115268096286,-24.246949923616572,27,0.49404822995964703,-40.31453616973,-0.02852139512471918,-24.398134400950195,28,860,ID,White Elephant,7710,44.53,-111.41,11/3/1980,9/30/2018,mt244820
577,861_AZ,0.36883278035590383,-49.447581249049556,0.27662932727118084,-22.723497987188892,28,0.15709036301291346,-75.2706734712173,-0.1691976848538701,-49.41319835020622,27,0.12265957542916227,-76.73995849239628,-0.3126287068310669,-49.90786865927473,27,0.18537653313788585,-74.31698219901857,-0.12580849785183254,-48.44287321227704,27,0.11493763600877027,-77.58011754058683,-0.2537680637136173,-47.80666886092615,28,861,AZ,White Horse Lake,7180,35.14,-112.15,10/1/1978,9/30/2018,az029359
578,862_MT,0.7706531389477025,-17.877581825921446,0.7445427863072509,-6.0557140762325234,28,0.6278538739137232,-31.470496253996554,0.35350615655716205,-18.182945456800013,27,0.7725444568520613,-17.94506989411921,0.7739784908018283,-5.587761175522346,27,0.6751665581490935,-31.86083863026154,0.34364999682719233,-19.48825943106432,27,0.5049415956066873,-39.052538826628094,-0.0770696273185254,-25.24689539384205,28,862,MT,White Mill,8700,45.05,-109.91,10/1/1973,9/30/2018,mt245961
579,863_WA,0.6548909510584835,13.299712495343016,-0.16491014124262438,25.855104283626684,28,0.5834450251028009,10.813896818852921,-0.4544506816781075,28.23735065451204,27,0.7400509396590536,4.972082904146103,0.3140093343219719,17.23223378623414,27,0.3608973371676168,51.3230141095831,-2.2256822224355965,58.36614173228347,27,0.5751408042094821,-23.51713926392797,0.09266538532179658,-6.0700007866864025,28,863,WA,White Pass E.S.,4440,46.64,-121.38,10/1/1980,9/30/2018,wa456262
580,864_UT,0.1006334325484114,-68.12296313991453,-5.14362317678208,-58.94318357264168,28,0.4644351514348287,-47.25164931914132,-1.5378649283442654,-38.12358455193101,27,0.3955022175430604,-51.4755339853258,-1.9417041115905864,-42.390251218597705,27,0.3522073239109073,-56.54935877390418,-2.5769452083949784,-48.54308211473566,27,-0.17229903865123866,-83.04656156161556,-6.7834517434142905,-72.25653165903282,28,864,UT,White River #1,8641,39.96,-110.99,10/1/1978,9/30/2018,ut428119
581,865_UT,0.2742863543724018,-63.08212732181695,-1.1262605998636506,-49.49903382277546,28,0.3279356077944666,-63.250043021536406,-0.6115788966691784,-49.21772192859454,27,0.2907680236694352,-58.45709562652544,-0.4432215989749335,-41.15359723870132,27,0.22514261662033186,-66.76209114646429,-0.6797047963418157,-49.72885880703269,27,0.05670685395990727,-76.37538308169188,-1.7473316470322913,-61.45202634311777,28,865,UT,Widtsoe #3,9640,37.84,-111.88,10/1/1978,9/30/2018,ut422592
582,866_AZ,0.4408084753555563,-46.83153530017814,0.4579146402650393,-16.923523704549506,28,0.2035479683391445,-69.57848053246747,0.2284545540081893,-36.23355108720439,27,0.26159872145743696,-65.59804561742354,0.17472704641052084,-36.85730190881165,27,0.3695298421305413,-62.05235544407315,0.3113381932437499,-33.36832150666004,27,0.15939873231601642,-76.57009558827181,0.0256596805008954,-43.16782279834465,28,866,AZ,Wildcat,7850,33.76,-109.48,7/17/1984,9/30/2018,az023683
583,867_ID,0.6771201277103653,-31.596031304546212,0.3345647273127359,-17.683364510375426,28,0.21849724838024365,-62.2011023489415,-1.622071847429317,-45.16732749713722,27,0.18272262038469966,-64.85776375188439,-1.9718432871463625,-47.82476118718225,27,0.3165766601470631,-57.73700134017109,-1.187096097519158,-41.24915608902748,27,0.3166044569216857,-55.21074150300911,-0.898280809337382,-37.48803671640493,28,867,ID,Wildhorse Divide,6490,42.76,-112.48,11/3/1980,9/30/2018,id107211
584,868_WY,0.7214016224200153,-24.673649684617605,0.7292988366284249,-8.844085152830578,28,0.4614135160036365,-46.94187169895842,-1.0490363259110902,-33.65552194370649,27,0.3282833621574345,-53.197269610254644,-1.987535901737708,-40.34954071311979,27,0.3676878322487054,-54.15139970543638,-1.8007735831486475,-39.211778599036826,27,0.4792867200615435,-41.3925309056624,-0.2890759300479999,-25.632291004664093,28,868,WY,Willow Creek,8080,42.82,-110.84,10/1/1980,9/30/2018,wy480865
585,869_CO,0.6145505731394196,-25.48446132965877,0.342487422828341,-13.751448387639474,28,0.1633592514471659,-52.36537364140002,-2.20983538956971,-38.1314487597686,27,0.2258884105077911,-53.4302310145991,-2.398457339762248,-40.31059986400322,27,0.2554639084051631,-51.47396136461703,-2.20109185488944,-39.723621061760284,27,0.2347948075602456,-51.064098608030434,-2.311998859631983,-39.56959487798,28,869,CO,Willow Creek Pass,9540,40.35,-106.09,10/1/1978,9/30/2018,co053500
586,870_CO,0.7500681025242939,-1.6420239845598168,0.08331006038382571,5.617580405713782,28,0.7757504521890046,-13.378220322705689,0.6850763699048568,-5.8526023323583445,27,0.8442576028826786,-10.172119583615169,0.7421635955833734,-6.253764712905022,27,0.9014662235852262,-3.42495631401489,0.8033317892332965,0.4693342088269339,27,0.5965007779570977,-28.562328894238227,-0.03761979228953805,-17.893910621265608,28,870,CO,Willow Park,10700,40.43,-105.73,7/6/1980,9/30/2018,co053496
587,871_ID,0.7330300733880093,-28.3469253547499,0.263542995760935,-16.390861349049715,26,0.16500051159490114,-66.81884361181348,-3.029365526428304,-53.10416624278554,26,0.3338220634422936,-57.43688864192737,-2.04539017422108,-43.356030754553615,26,0.43406388273488616,-53.969947460636405,-1.3359139749213185,-39.54290920353301,26,0.3665733119563757,-54.05662731428046,-1.250005597983999,-37.51144479033145,26,871,ID,Wilson Creek,7120,42.01,-115.0,9/26/1990,9/30/2018,id104295
588,872_WY,0.5458327631234497,-18.349898625832434,-0.10555315966021728,-8.066244436836694,28,0.36728175745196223,-48.29886746187415,-2.6163177885923643,-37.489359438178326,27,0.5171430280075939,-34.40167540414379,-0.8904631041809208,-24.23902248705399,27,0.4550863934625763,-39.54279839137633,-1.2479083462686162,-28.13541888345037,27,0.2702682290858692,-46.826368832953996,-2.4208987728102294,-33.97124272509414,28,872,WY,Windy Peak,7900,42.28,-105.58,11/3/1980,9/30/2018,wy489615
589,873_OR,0.6622903550595954,-10.961479298383294,0.2393293457164429,5.6945582938232935,28,0.24076464546705026,-55.09289385968477,-1.1383303402442273,-34.956525161800606,27,-0.010998498039173077,-72.0957009443003,-3.2069472689948304,-52.92759316773098,27,0.3539765028021401,-50.299704639596776,-0.5315677817792146,-30.021535929765506,27,0.32511740250230325,-48.84630499017486,-0.38780587023443536,-27.409443341956464,28,873,OR,Wolf Creek,5630,45.07,-118.15,10/1/1978,9/30/2018,or350412
590,874_CO,0.6398296188003257,-25.081516470004946,0.8331878884832911,-6.323627797365707,28,0.3986310596008841,-48.0672825226784,-0.2118667661028548,-32.18240160792302,27,0.4723626836638928,-41.88804048218008,0.18439240794517364,-25.190652244061354,27,0.4087324636801334,-47.3201678730039,-0.17453722378403216,-31.27127361092841,27,0.4073893891139317,-42.484339194914774,0.31928305494118225,-21.797433255235113,28,874,CO,Wolf Creek Summit,11000,37.48,-106.8,8/20/1986,9/30/2018,co053951
591,875_WY,0.7537294686036208,-19.60867869646352,0.6243483592542836,-6.668397750944357,28,0.8318648261044057,-16.489383049703108,0.5679439831228148,-3.633098494267161,27,0.4294285976223723,-55.27892397140185,-1.149438210770361,-41.355399796993325,27,0.710724668979148,-37.236263640026216,0.0651345044546151,-25.48139005507606,27,0.27520162638044954,-59.162110836455156,-1.4119967065368575,-41.76622818978872,28,875,WY,Wolverine,7650,44.8,-109.66,7/29/1980,9/30/2018,mt245961
592,876_MT,0.3931876709684449,-5.521637125371977,-0.2983683369663845,10.971100746164694,28,0.3751731608636136,-29.60752764740421,-0.008596306092223394,-9.696715229807372,27,0.4638978644763005,-28.781817036374807,0.056780393425143176,-10.383319050056649,27,0.4417312524049899,7.497377743595862,-0.4874026618807419,21.333319912804907,27,0.2472353165234417,-42.129506645331496,-0.413224721584808,-20.140874110481416,28,876,MT,Wood Creek,5960,47.45,-112.81,10/1/1978,9/30/2018,mt243489
593,877_AZ,0.2828307785486974,-52.350722065172704,-0.5154389952760443,-24.84421042461717,28,0.13690810124081887,-77.22866907216087,-0.7343702236967236,-49.773534945299986,27,0.08011541562241188,-75.62357704704462,-1.0598264549144385,-49.63068775695073,27,0.06051990549986596,-85.78253577359295,-1.0698299552728598,-59.36423323190796,27,-2.405288411895817,-20.488744054217246,-2.5724842142304505,-27.79129956560998,28,877,AZ,Workman Creek,6900,33.81,-110.92,3/6/1979,9/30/2018,az027281
594,878_WY,0.6326429808442564,-25.322872475092016,0.5863084873383249,-7.9569455902488295,28,0.476152514027288,-41.05409408635255,0.12874389448869916,-23.786306513010373,27,0.6706178038545683,-30.68094001740097,0.3603166599272944,-18.501556438759287,27,0.7867017215685157,17.52537497587332,-0.24737992111863136,26.547199883918914,27,0.2920101448502834,-50.83377295734086,-0.7523327389248275,-34.1688226985889,28,878,WY,Younts Peak,8350,43.93,-109.82,8/28/1980,9/30/2018,wy482715
595,893_MT,0.5517384443649551,-30.948547607770024,-0.8966273002289327,-19.41380875710735,28,-0.1699760651227813,-73.29382949311497,-12.090106668652238,-63.26869691747247,27,0.19136967492718784,-58.44073753069781,-5.647706520357459,-44.84886636876813,27,0.3823677318943472,-45.90679215917821,-3.1445848375672485,-33.30701781543363,27,-0.05121603935803809,-68.32882025223097,-9.26420398046491,-55.217882604989605,28,893,MT,Tizer Basin,6880,46.35,-111.85,9/7/1988,9/30/2018,mt241008
596,895_ID,0.7242761628448628,-25.021694081354536,0.6794238622872908,-10.354738484284848,23,0.4127313263094061,-52.86214211243326,-0.4402723329757274,-35.6476134602787,23,0.5517451936042665,-38.28595576389663,0.14712662315447755,-22.937115737245172,23,0.6728749775435934,-28.63425167418513,0.4702921872702055,-14.032743067156696,23,0.4783858828745024,-45.79133060839171,-0.057321578202679475,-29.236591416717747,23,895,ID,Chocolate Gulch,6310,43.77,-114.42,6/25/1993,9/30/2018,id101671
597,896_UT,0.35726642109575024,-54.18843455472931,-0.9445787878586512,-36.501973734682615,23,0.8121502208210409,-19.021825384530306,0.4478429507307061,-12.883936728900904,23,0.7968431751964696,-3.8737666630730754,0.3879487487453799,-3.3550874231952115,23,0.8119893075734772,-22.173192342592426,0.28121230962603583,-16.422100248983487,23,0.08306563204742001,-72.43906102289138,-2.613630077091831,-54.65597386022053,23,896,UT,Hardscrabble,7250,40.87,-111.72,10/1/1993,9/30/2018,ut422726
598,897_WA,-0.06426463038405261,54.92827501331506,-1.6971470411683396,55.43850615403321,23,0.3210989966225333,25.604385695283586,-0.612543678166799,32.594980463954265,23,0.5640733060397944,-9.463960246587453,0.20436904821063373,2.4170343829637195,23,0.5291737868203663,33.77194804926938,-0.6123232259046123,43.55942223843274,23,0.4277318997918647,-39.27947262847761,0.001352316186130187,-21.303825441438338,23,897,WA,Meadows Pass,3230,47.28,-121.47,10/1/1993,9/30/2018,wa451233
599,898_WA,-0.8612161222539765,91.10617777386702,-4.552828843137716,103.0027745128022,23,-0.8727621599714459,78.51588868939128,-4.210726997260992,89.5564279897863,23,0.1989273965350344,12.663886231598847,-0.9302336961174468,38.67856919148561,23,0.09305991963248128,43.44437644461721,-1.808043483148944,63.20951808960243,23,0.11038757911019237,-18.6517465037611,-0.5572855735559592,10.38517091072555,23,898,WA,Mount Gardner,2920,47.36,-121.57,10/1/1993,9/30/2018,wa451233
600,899_WA,-0.006962031553400472,48.00534737051701,-2.7257491185035296,65.42837774417275,23,0.38920616123984,4.815431331114965,-0.6721813194369979,30.90264379204257,23,0.5123257978149443,2.7840592506126702,-0.3206196290328176,25.88587022648661,23,0.08796219734377597,55.07780010036298,-2.8512691779886077,72.25420497934451,23,0.3432700520869973,-29.315231375471374,-0.1853912979153236,-1.9157207998006769,23,899,WA,Tinkham Creek,2990,47.33,-121.47,10/1/1993,9/30/2018,wa451233
601,901_MT,0.7883276369055645,-17.117996495812072,0.7293138699347775,-3.488573938755544,22,0.4575705663943366,-45.331771745770006,-2.1291842022408067,-33.67842179595577,22,0.014560463616066109,-65.1259155124979,-5.334892728708655,-49.24064399718478,22,0.4456222355214463,-45.28358907311184,-1.4374002111899915,-29.696718136687608,22,0.4806898949684881,-41.9089735996653,-1.107572898538984,-26.831700589016037,22,901,MT,Stuart Mountain,7400,47.0,-113.93,9/13/1994,9/30/2018,mt245745
602,902_AZ,0.3210883350438805,-62.99349302380604,0.4010234968784721,-31.320303712036,22,0.12219984138362885,-80.07676554479174,-0.02585640503074393,-48.084430622642756,22,0.1303499110832117,-76.68008830943452,-0.09381318370207103,-49.29489512340369,22,0.16716282040805966,-76.864968851971,0.041590550946746685,-46.80738437107127,22,0.006694349686920287,-86.2553814799822,-0.4732232709451771,-58.27391980414214,22,902,AZ,Beaver Head,7990,33.69,-109.22,5/12/1994,9/30/2018,az020159
603,903_MT,0.7923913254723407,-13.665372022613573,0.756542053978444,-1.776565109269413,22,0.5269401410378297,-39.95155377674809,-0.6616806352114389,-29.01598068462059,22,0.4321724460758245,-49.7582040563704,-1.563500202808985,-37.856282409872755,22,0.5281193774607326,-43.3744693141035,-0.7969644848136526,-31.30968198902911,22,0.5056292831360143,-40.27353658021664,-0.2602925823242197,-25.65466004208436,22,903,MT,Nevada Ridge,7020,46.84,-112.51,7/7/1994,9/30/2018,mt244241
604,904_CO,0.8503486214165621,-13.42292631670603,0.8191570326038096,-3.4463698119403148,22,0.5269622537134004,-44.47649536589852,-0.4990737143523138,-31.643965876984755,22,0.8265083196116487,-19.79206374254638,0.5467661653266026,-13.162741060495152,22,0.5946870411784466,-42.02297598031596,-0.4474530775943306,-30.98914329887739,22,0.5694082368352926,-39.184788666837285,-0.022062294805233584,-24.65278395369997,22,904,CO,Columbus Basin,10785,37.44,-108.02,9/22/1994,9/30/2018,co053016
605,905_CO,0.6436080748600043,-38.05468803492935,-0.09126744144623312,-23.18279429947289,22,0.3352506389929528,-59.94192490164827,-2.245307848130924,-46.31489898038514,22,0.009196337344026806,-77.31625308663499,-5.338683867549694,-65.24370404112707,22,0.12227931148798445,-72.54656393648888,-4.031064415102208,-58.219424398831386,22,0.0605239303203704,-74.88157277528646,-4.275655351409853,-59.13834498395397,22,905,CO,Mancos,10000,37.43,-108.17,9/23/1994,9/30/2018,co053016
606,906_UT,-0.1310450525778557,-76.64013213769077,-7.008611650730617,-62.75984021868685,22,-0.05062850545249442,-75.2422519879557,-5.632138881142456,-60.232653925272786,22,-0.0064384135536246214,-71.31202906866235,-4.954200347476765,-55.410567104009715,22,-0.049601556166939176,-75.23632924999922,-6.164199100932077,-61.932976525216645,22,-0.3126619204090524,-86.99907964726738,-8.703155368132856,-72.13916897149986,22,906,UT,Dry Fork,7093,40.57,-112.17,10/1/1994,9/30/2018,ut428771
